"year","jurisdiction","race.ethnicity","avg.scale.score","accommodations.permitted"
2017,"Texas","All students",214.87849345961,"yes"
2017,"Texas","American Indian/Alaska Native",NA,"yes"
2017,"Texas","Asian/Pacific Islander",238.092508012103,"yes"
2017,"Texas","Black",210.049994903321,"yes"
2017,"Texas","Hispanic",206.02953136832,"yes"
2017,"Texas","Two or more races",222.741847021687,"yes"
2017,"Texas","White",230.78366159015,"yes"
2019,"Texas","All students",216.044998438523,"yes"
2019,"Texas","American Indian/Alaska Native",NA,"yes"
2019,"Texas","Asian/Pacific Islander",245.016096741101,"yes"
2019,"Texas","Black",204.696894762752,"yes"
2019,"Texas","Hispanic",207.574119461895,"yes"
2019,"Texas","Two or more races",225.377740788823,"yes"
2019,"Texas","White",231.83317003402,"yes"
1992,"Utah","All students",220.390231130988,"no"
1992,"Utah","American Indian/Alaska Native",NA,"no"
1992,"Utah","Asian/Pacific Islander",NA,"no"
1992,"Utah","Black",NA,"no"
1992,"Utah","Hispanic",200.28491590234,"no"
1992,"Utah","Two or more races",NA,"no"
1992,"Utah","White",221.691629958397,"no"
1994,"Utah","All students",217.330392762367,"no"
1994,"Utah","American Indian/Alaska Native",NA,"no"
1994,"Utah","Asian/Pacific Islander",212.252336621319,"no"
1994,"Utah","Black",NA,"no"
1994,"Utah","Hispanic",191.6806312918,"no"
1994,"Utah","Two or more races",NA,"no"
1994,"Utah","White",219.115470020343,"no"
1998,"Utah","All students",216.215269500581,"yes"
1998,"Utah","All students",215.409191327204,"no"
1998,"Utah","American Indian/Alaska Native",NA,"yes"
1998,"Utah","American Indian/Alaska Native",NA,"no"
1998,"Utah","Asian/Pacific Islander",215.847059622832,"yes"
1998,"Utah","Asian/Pacific Islander",208.035076572413,"no"
1998,"Utah","Black",NA,"yes"
1998,"Utah","Black",NA,"no"
1998,"Utah","Hispanic",190.460590034763,"yes"
1998,"Utah","Hispanic",185.666746562268,"no"
1998,"Utah","Two or more races",NA,"yes"
1998,"Utah","Two or more races",NA,"no"
1998,"Utah","White",219.746147463091,"yes"
1998,"Utah","White",219.672362116029,"no"
2000,"Utah","All students",NA,"yes"
2000,"Utah","All students",NA,"no"
2000,"Utah","American Indian/Alaska Native",NA,"yes"
2000,"Utah","American Indian/Alaska Native",NA,"no"
2000,"Utah","Asian/Pacific Islander",NA,"yes"
2000,"Utah","Asian/Pacific Islander",NA,"no"
2000,"Utah","Black",NA,"yes"
2000,"Utah","Black",NA,"no"
2000,"Utah","Hispanic",NA,"yes"
2000,"Utah","Hispanic",NA,"no"
2000,"Utah","Two or more races",NA,"yes"
2000,"Utah","Two or more races",NA,"no"
2000,"Utah","White",NA,"yes"
2000,"Utah","White",NA,"no"
2002,"Utah","All students",221.514180550383,"yes"
2002,"Utah","American Indian/Alaska Native",NA,"yes"
2002,"Utah","Asian/Pacific Islander",213.510953616401,"yes"
2002,"Utah","Black",NA,"yes"
2002,"Utah","Hispanic",201.268222931502,"yes"
2002,"Utah","Two or more races",NA,"yes"
2002,"Utah","White",224.31749708175,"yes"
2003,"Utah","All students",219.270338418871,"yes"
2003,"Utah","American Indian/Alaska Native",NA,"yes"
2003,"Utah","Asian/Pacific Islander",211.695920195784,"yes"
2003,"Utah","Black",NA,"yes"
2003,"Utah","Hispanic",193.965357119749,"yes"
2003,"Utah","Two or more races",NA,"yes"
2003,"Utah","White",223.279323106745,"yes"
2005,"Utah","All students",221.310927118758,"yes"
2005,"Utah","American Indian/Alaska Native",NA,"yes"
2005,"Utah","Asian/Pacific Islander",217.569039115961,"yes"
2005,"Utah","Black",NA,"yes"
2005,"Utah","Hispanic",198.694853103413,"yes"
2005,"Utah","Two or more races",NA,"yes"
2005,"Utah","White",225.9034987984,"yes"
2007,"Utah","All students",221.261428128739,"yes"
2007,"Utah","American Indian/Alaska Native",NA,"yes"
2007,"Utah","Asian/Pacific Islander",216.532450559733,"yes"
2007,"Utah","Black",NA,"yes"
2007,"Utah","Hispanic",200.556058709579,"yes"
2007,"Utah","Two or more races",NA,"yes"
2007,"Utah","White",226.279399122785,"yes"
2009,"Utah","All students",219.204130166973,"yes"
2009,"Utah","American Indian/Alaska Native",195.09315748445,"yes"
2009,"Utah","Asian/Pacific Islander",217.41688431684,"yes"
2009,"Utah","Black",201.765269092208,"yes"
2009,"Utah","Hispanic",194.0235245049,"yes"
2009,"Utah","Two or more races",NA,"yes"
2009,"Utah","White",225.029230572911,"yes"
2011,"Utah","All students",220.416034483137,"yes"
2011,"Utah","American Indian/Alaska Native",186.965609368036,"yes"
2011,"Utah","Asian/Pacific Islander",216.651522719605,"yes"
2011,"Utah","Black",NA,"yes"
2011,"Utah","Hispanic",196.29421021761,"yes"
2011,"Utah","Two or more races",NA,"yes"
2011,"Utah","White",225.754780979869,"yes"
2013,"Utah","All students",222.767635531589,"yes"
2013,"Utah","American Indian/Alaska Native",NA,"yes"
2013,"Utah","Asian/Pacific Islander",225.712020238662,"yes"
2013,"Utah","Black",NA,"yes"
2013,"Utah","Hispanic",196.48794006637,"yes"
2013,"Utah","Two or more races",NA,"yes"
2013,"Utah","White",229.468707714912,"yes"
2015,"Utah","All students",226.143074882684,"yes"
2015,"Utah","American Indian/Alaska Native",NA,"yes"
2015,"Utah","Asian/Pacific Islander",231.966326398892,"yes"
2015,"Utah","Black",NA,"yes"
2015,"Utah","Hispanic",204.481926128099,"yes"
2015,"Utah","Two or more races",NA,"yes"
2015,"Utah","White",231.188426016814,"yes"
2017,"Utah","All students",225.159172916822,"yes"
2017,"Utah","American Indian/Alaska Native",NA,"yes"
2017,"Utah","Asian/Pacific Islander",NA,"yes"
2017,"Utah","Black",NA,"yes"
2017,"Utah","Hispanic",200.41552869503,"yes"
2017,"Utah","Two or more races",NA,"yes"
2017,"Utah","White",231.416035007562,"yes"
2019,"Utah","All students",225.148646813036,"yes"
2019,"Utah","American Indian/Alaska Native",190.553825127048,"yes"
2019,"Utah","Asian/Pacific Islander",228.271708607346,"yes"
2019,"Utah","Black",NA,"yes"
2019,"Utah","Hispanic",206.918151680343,"yes"
2019,"Utah","Two or more races",226.487601240401,"yes"
2019,"Utah","White",230.428625085087,"yes"
1992,"Vermont","All students",NA,"no"
1992,"Vermont","American Indian/Alaska Native",NA,"no"
1992,"Vermont","Asian/Pacific Islander",NA,"no"
1992,"Vermont","Black",NA,"no"
1992,"Vermont","Hispanic",NA,"no"
1992,"Vermont","Two or more races",NA,"no"
1992,"Vermont","White",NA,"no"
1994,"Vermont","All students",NA,"no"
1994,"Vermont","American Indian/Alaska Native",NA,"no"
1994,"Vermont","Asian/Pacific Islander",NA,"no"
1994,"Vermont","Black",NA,"no"
1994,"Vermont","Hispanic",NA,"no"
1994,"Vermont","Two or more races",NA,"no"
1994,"Vermont","White",NA,"no"
1998,"Vermont","All students",NA,"yes"
1998,"Vermont","All students",NA,"no"
1998,"Vermont","American Indian/Alaska Native",NA,"yes"
1998,"Vermont","American Indian/Alaska Native",NA,"no"
1998,"Vermont","Asian/Pacific Islander",NA,"yes"
1998,"Vermont","Asian/Pacific Islander",NA,"no"
1998,"Vermont","Black",NA,"yes"
1998,"Vermont","Black",NA,"no"
1998,"Vermont","Hispanic",NA,"yes"
1998,"Vermont","Hispanic",NA,"no"
1998,"Vermont","Two or more races",NA,"yes"
1998,"Vermont","Two or more races",NA,"no"
1998,"Vermont","White",NA,"yes"
1998,"Vermont","White",NA,"no"
2000,"Vermont","All students",NA,"yes"
2000,"Vermont","All students",NA,"no"
2000,"Vermont","American Indian/Alaska Native",NA,"yes"
2000,"Vermont","American Indian/Alaska Native",NA,"no"
2000,"Vermont","Asian/Pacific Islander",NA,"yes"
2000,"Vermont","Asian/Pacific Islander",NA,"no"
2000,"Vermont","Black",NA,"yes"
2000,"Vermont","Black",NA,"no"
2000,"Vermont","Hispanic",NA,"yes"
2000,"Vermont","Hispanic",NA,"no"
2000,"Vermont","Two or more races",NA,"yes"
2000,"Vermont","Two or more races",NA,"no"
2000,"Vermont","White",NA,"yes"
2000,"Vermont","White",NA,"no"
2002,"Vermont","All students",226.961227404525,"yes"
2002,"Vermont","American Indian/Alaska Native",NA,"yes"
2002,"Vermont","Asian/Pacific Islander",NA,"yes"
2002,"Vermont","Black",NA,"yes"
2002,"Vermont","Hispanic",NA,"yes"
2002,"Vermont","Two or more races",NA,"yes"
2002,"Vermont","White",227.352048946448,"yes"
2003,"Vermont","All students",226.121746629112,"yes"
2003,"Vermont","American Indian/Alaska Native",NA,"yes"
2003,"Vermont","Asian/Pacific Islander",NA,"yes"
2003,"Vermont","Black",NA,"yes"
2003,"Vermont","Hispanic",NA,"yes"
2003,"Vermont","Two or more races",NA,"yes"
2003,"Vermont","White",226.012418134543,"yes"
2005,"Vermont","All students",226.886251005992,"yes"
2005,"Vermont","American Indian/Alaska Native",NA,"yes"
2005,"Vermont","Asian/Pacific Islander",NA,"yes"
2005,"Vermont","Black",NA,"yes"
2005,"Vermont","Hispanic",NA,"yes"
2005,"Vermont","Two or more races",NA,"yes"
2005,"Vermont","White",226.718613416887,"yes"
2007,"Vermont","All students",228.248538219188,"yes"
2007,"Vermont","American Indian/Alaska Native",NA,"yes"
2007,"Vermont","Asian/Pacific Islander",NA,"yes"
2007,"Vermont","Black",NA,"yes"
2007,"Vermont","Hispanic",NA,"yes"
2007,"Vermont","Two or more races",NA,"yes"
2007,"Vermont","White",228.667488772245,"yes"
2009,"Vermont","All students",228.735783571246,"yes"
2009,"Vermont","American Indian/Alaska Native",NA,"yes"
2009,"Vermont","Asian/Pacific Islander",NA,"yes"
2009,"Vermont","Black",213.80207418937,"yes"
2009,"Vermont","Hispanic",NA,"yes"
2009,"Vermont","Two or more races",NA,"yes"
2009,"Vermont","White",229.101032746821,"yes"
2011,"Vermont","All students",226.771642682085,"yes"
2011,"Vermont","American Indian/Alaska Native",NA,"yes"
2011,"Vermont","Asian/Pacific Islander",NA,"yes"
2011,"Vermont","Black",205.12599982851,"yes"
2011,"Vermont","Hispanic",NA,"yes"
2011,"Vermont","Two or more races",222.990378693096,"yes"
2011,"Vermont","White",227.704779949329,"yes"
2013,"Vermont","All students",227.986519076527,"yes"
2013,"Vermont","American Indian/Alaska Native",NA,"yes"
2013,"Vermont","Asian/Pacific Islander",NA,"yes"
2013,"Vermont","Black",NA,"yes"
2013,"Vermont","Hispanic",NA,"yes"
2013,"Vermont","Two or more races",217.793966412427,"yes"
2013,"Vermont","White",229.063910205175,"yes"
2015,"Vermont","All students",230.098616569303,"yes"
2015,"Vermont","American Indian/Alaska Native",NA,"yes"
2015,"Vermont","Asian/Pacific Islander",NA,"yes"
2015,"Vermont","Black",NA,"yes"
2015,"Vermont","Hispanic",NA,"yes"
2015,"Vermont","Two or more races",NA,"yes"
2015,"Vermont","White",230.5773817818,"yes"
2017,"Vermont","All students",226.445343411035,"yes"
2017,"Vermont","American Indian/Alaska Native",NA,"yes"
2017,"Vermont","Asian/Pacific Islander",NA,"yes"
2017,"Vermont","Black",NA,"yes"
2017,"Vermont","Hispanic",NA,"yes"
2017,"Vermont","Two or more races",217.068449087711,"yes"
2017,"Vermont","White",227.90848651538,"yes"
2019,"Vermont","All students",221.825911338781,"yes"
2019,"Vermont","American Indian/Alaska Native",NA,"yes"
2019,"Vermont","Asian/Pacific Islander",NA,"yes"
2019,"Vermont","Black",NA,"yes"
2019,"Vermont","Hispanic",NA,"yes"
2019,"Vermont","Two or more races",228.931426204565,"yes"
2019,"Vermont","White",222.110894865915,"yes"
1992,"Virginia","All students",220.753494580772,"no"
1992,"Virginia","American Indian/Alaska Native",NA,"no"
1992,"Virginia","Asian/Pacific Islander",229.6541553639,"no"
1992,"Virginia","Black",201.458238550145,"no"
1992,"Virginia","Hispanic",NA,"no"
1992,"Virginia","Two or more races",NA,"no"
1992,"Virginia","White",227.391333157751,"no"
1994,"Virginia","All students",213.457285928432,"no"
1994,"Virginia","American Indian/Alaska Native",NA,"no"
1994,"Virginia","Asian/Pacific Islander",225.231269267892,"no"
1994,"Virginia","Black",191.536714331008,"no"
1994,"Virginia","Hispanic",210.960721550275,"no"
1994,"Virginia","Two or more races",NA,"no"
1994,"Virginia","White",223.826134858049,"no"
1998,"Virginia","All students",217.247970546416,"yes"
1998,"Virginia","All students",218.352728377109,"no"
1998,"Virginia","American Indian/Alaska Native",NA,"yes"
1998,"Virginia","American Indian/Alaska Native",NA,"no"
1998,"Virginia","Asian/Pacific Islander",218.382487403546,"yes"
1998,"Virginia","Asian/Pacific Islander",219.043862839071,"no"
1998,"Virginia","Black",198.617639975326,"yes"
1998,"Virginia","Black",201.649329517683,"no"
1998,"Virginia","Hispanic",207.399830646979,"yes"
1998,"Virginia","Hispanic",200.221031239186,"no"
1998,"Virginia","Two or more races",NA,"yes"
1998,"Virginia","Two or more races",NA,"no"
1998,"Virginia","White",225.184545596317,"yes"
1998,"Virginia","White",225.913457664565,"no"
2000,"Virginia","All students",NA,"yes"
2000,"Virginia","All students",NA,"no"
2000,"Virginia","American Indian/Alaska Native",NA,"yes"
2000,"Virginia","American Indian/Alaska Native",NA,"no"
2000,"Virginia","Asian/Pacific Islander",NA,"yes"
2000,"Virginia","Asian/Pacific Islander",NA,"no"
2000,"Virginia","Black",NA,"yes"
2000,"Virginia","Black",NA,"no"
2000,"Virginia","Hispanic",NA,"yes"
2000,"Virginia","Hispanic",NA,"no"
2000,"Virginia","Two or more races",NA,"yes"
2000,"Virginia","Two or more races",NA,"no"
2000,"Virginia","White",NA,"yes"
2000,"Virginia","White",NA,"no"
2002,"Virginia","All students",225.009435800111,"yes"
2002,"Virginia","American Indian/Alaska Native",NA,"yes"
2002,"Virginia","Asian/Pacific Islander",228.827304148271,"yes"
2002,"Virginia","Black",205.201479224657,"yes"
2002,"Virginia","Hispanic",224.12253069961,"yes"
2002,"Virginia","Two or more races",NA,"yes"
2002,"Virginia","White",232.65983322803,"yes"
2003,"Virginia","All students",223.340359189755,"yes"
2003,"Virginia","American Indian/Alaska Native",NA,"yes"
2003,"Virginia","Asian/Pacific Islander",235.32270556001,"yes"
2003,"Virginia","Black",206.049810584338,"yes"
2003,"Virginia","Hispanic",210.134289677086,"yes"
2003,"Virginia","Two or more races",NA,"yes"
2003,"Virginia","White",231.095932138027,"yes"
2005,"Virginia","All students",225.81371068134,"yes"
2005,"Virginia","American Indian/Alaska Native",NA,"yes"
2005,"Virginia","Asian/Pacific Islander",238.737928125304,"yes"
2005,"Virginia","Black",207.228397918936,"yes"
2005,"Virginia","Hispanic",217.657554913408,"yes"
2005,"Virginia","Two or more races",NA,"yes"
2005,"Virginia","White",232.829709497151,"yes"
2007,"Virginia","All students",227.136724852212,"yes"
2007,"Virginia","American Indian/Alaska Native",NA,"yes"
2007,"Virginia","Asian/Pacific Islander",237.107999707093,"yes"
2007,"Virginia","Black",213.238015136211,"yes"
2007,"Virginia","Hispanic",216.050248188079,"yes"
2007,"Virginia","Two or more races",NA,"yes"
2007,"Virginia","White",233.427948174808,"yes"
2009,"Virginia","All students",226.527567976704,"yes"
2009,"Virginia","American Indian/Alaska Native",NA,"yes"
2009,"Virginia","Asian/Pacific Islander",242.313144286416,"yes"
2009,"Virginia","Black",209.973272936382,"yes"
2009,"Virginia","Hispanic",214.101542952111,"yes"
2009,"Virginia","Two or more races",233.563863753182,"yes"
2009,"Virginia","White",233.75061005741,"yes"
2011,"Virginia","All students",226.37843469424,"yes"
2011,"Virginia","American Indian/Alaska Native",NA,"yes"
2011,"Virginia","Asian/Pacific Islander",235.961784749585,"yes"
2011,"Virginia","Black",209.579663689758,"yes"
2011,"Virginia","Hispanic",208.958262700324,"yes"
2011,"Virginia","Two or more races",228.560997000877,"yes"
2011,"Virginia","White",234.846095481659,"yes"
2013,"Virginia","All students",228.555737669337,"yes"
2013,"Virginia","American Indian/Alaska Native",NA,"yes"
2013,"Virginia","Asian/Pacific Islander",247.645343569772,"yes"
2013,"Virginia","Black",210.762400791667,"yes"
2013,"Virginia","Hispanic",210.830268257625,"yes"
2013,"Virginia","Two or more races",232.344287969581,"yes"
2013,"Virginia","White",235.847405567346,"yes"
2015,"Virginia","All students",228.971255010227,"yes"
2015,"Virginia","American Indian/Alaska Native",NA,"yes"
2015,"Virginia","Asian/Pacific Islander",247.790000169781,"yes"
2015,"Virginia","Black",208.195843165179,"yes"
2015,"Virginia","Hispanic",217.240514618676,"yes"
2015,"Virginia","Two or more races",237.318461764806,"yes"
2015,"Virginia","White",237.533901842806,"yes"
2017,"Virginia","All students",227.598382221255,"yes"
2017,"Virginia","American Indian/Alaska Native",NA,"yes"
2017,"Virginia","Asian/Pacific Islander",244.362643171107,"yes"
2017,"Virginia","Black",210.36079529341,"yes"
2017,"Virginia","Hispanic",214.13401436247,"yes"
2017,"Virginia","Two or more races",231.705958968821,"yes"
2017,"Virginia","White",237.190336411638,"yes"
2019,"Virginia","All students",223.641834613407,"yes"
2019,"Virginia","American Indian/Alaska Native",NA,"yes"
2019,"Virginia","Asian/Pacific Islander",243.972282520492,"yes"
2019,"Virginia","Black",207.325918825902,"yes"
2019,"Virginia","Hispanic",210.615425216945,"yes"
2019,"Virginia","Two or more races",227.547287920947,"yes"
2019,"Virginia","White",231.483697400822,"yes"
1992,"Washington","All students",NA,"no"
1992,"Washington","American Indian/Alaska Native",NA,"no"
1992,"Washington","Asian/Pacific Islander",NA,"no"
1992,"Washington","Black",NA,"no"
1992,"Washington","Hispanic",NA,"no"
1992,"Washington","Two or more races",NA,"no"
1992,"Washington","White",NA,"no"
1994,"Washington","All students",212.695385844034,"no"
1994,"Washington","American Indian/Alaska Native",NA,"no"
1994,"Washington","Asian/Pacific Islander",212.315941397082,"no"
1994,"Washington","Black",197.590191477151,"no"
1994,"Washington","Hispanic",184.533021431411,"no"
1994,"Washington","Two or more races",NA,"no"
1994,"Washington","White",216.36171799382,"no"
1998,"Washington","All students",218.156518823612,"yes"
1998,"Washington","All students",216.846967074992,"no"
1998,"Washington","American Indian/Alaska Native",203.310290896385,"yes"
1998,"Washington","American Indian/Alaska Native",203.251134096103,"no"
